,id,question.question_concept,question.choices,question.stem,keywords
987,ca7cd3b440fefdea6c1eadf7ebb804af,accommodations,"[{'label': 'A', 'text': 'motel'}, {'label': 'B', 'text': 'theater'}, {'label': 'C', 'text': 'having someplace to stay'}, {'label': 'D', 'text': 'comfort'}, {'label': 'E', 'text': 'camp ground'}]","If a guy wants accommodations to view a movie, where is he looking to go?","['accommodations', 'movie', 'view', 'guy', 'wants']"
988,597f8ea2efad999ba564f0341acb4dab,person,"[{'label': 'A', 'text': 'save money'}, {'label': 'B', 'text': 'cry'}, {'label': 'C', 'text': 'own house'}, {'label': 'D', 'text': 'better job'}, {'label': 'E', 'text': 'feel safe'}]",What will a person who plans for the future will do this more often than someone who lives in the moment?,"['future', 'plans', 'moment', 'lives', 'person']"
989,37b9a196725f183f8a77151b732ddcb5,playing ball,"[{'label': 'A', 'text': 'board game'}, {'label': 'B', 'text': 'lose'}, {'label': 'C', 'text': 'competition'}, {'label': 'D', 'text': 'throwing'}, {'label': 'E', 'text': 'having fun'}]",My friend and I were playing ball. We each wanted to win. What sort of game were we playing?,"['game', 'playing', 'ball', 'win', 'friend']"
990,ed135a39d9796af258c5c52245cd4a06,bed,"[{'label': 'A', 'text': 'snore'}, {'label': 'B', 'text': 'awake'}, {'label': 'C', 'text': 'sleep'}, {'label': 'D', 'text': 'chair'}, {'label': 'E', 'text': 'floor'}]",What does one do in bed?,"['bed', 'does']"
991,bd99f9502fe6d39b5f65b17c1fb499b5,tables,"[{'label': 'A', 'text': 'bathroom'}, {'label': 'B', 'text': 'fast food restaurant'}, {'label': 'C', 'text': 'house'}, {'label': 'D', 'text': 'conference'}, {'label': 'E', 'text': 'library'}]",Where does a family eat at a table after cooking dinner?,"['dinner', 'cooking', 'table', 'family', 'eat']"
992,4025ea36e968e84def51e9c592314531,air conditioning,"[{'label': 'A', 'text': 'hot room'}, {'label': 'B', 'text': 'waiting room'}, {'label': 'C', 'text': 'car'}, {'label': 'D', 'text': 'house'}, {'label': 'E', 'text': 'offices'}]",Where do you put personal air conditioning?,"['air', 'conditioning', 'personal']"
993,d8e9bc3054beedc0a24f8539edd9aae3,work,"[{'label': 'A', 'text': 'play'}, {'label': 'B', 'text': 'unemployment'}, {'label': 'C', 'text': 'laziness'}, {'label': 'D', 'text': 'unemployed'}, {'label': 'E', 'text': 'fly'}]","If you work hard, one can also be said to do what hard?","['work', 'hard', 'said']"
994,568016ad69dd9b0413a3bec91e563fc0,bacteria,"[{'label': 'A', 'text': 'petri dish'}, {'label': 'B', 'text': 'finger'}, {'label': 'C', 'text': 'ground'}, {'label': 'D', 'text': 'septic tank'}, {'label': 'E', 'text': 'water'}]",Where is bacteria most likely to grow?,"['bacteria', 'grow', 'likely']"
995,c0a8030342bf84fd0ced5023b9d66029,skate,"[{'label': 'A', 'text': 'falling down'}, {'label': 'B', 'text': 'prohibit'}, {'label': 'C', 'text': 'fall down'}, {'label': 'D', 'text': 'get away with'}, {'label': 'E', 'text': 'maintain balance'}]",If someone is going to skate in a restricted area what do they hope to do?,"['skate', 'restricted', 'area', 'hope', 'going']"
996,631e3e91e685d80a1e1464ce5d098bf9,pray,"[{'label': 'A', 'text': 'look up'}, {'label': 'B', 'text': 'go to church'}, {'label': 'C', 'text': 'speak to god'}, {'label': 'D', 'text': 'kneel'}, {'label': 'E', 'text': 'dip fingers in holy water'}]",What would you do before pray in your house?,"['pray', 'house']"
997,0aa87bbecdbad374acc1cc40d80a1641,answering questions,"[{'label': 'A', 'text': 'getting tired'}, {'label': 'B', 'text': 'boredom'}, {'label': 'C', 'text': 'sharing information'}, {'label': 'D', 'text': 'spitting nails'}, {'label': 'E', 'text': 'confusion'}]",Sally was answering John's questions honestly.  She enjoyed doing what?,"['sally', 'answering', 'john', 'questions', 'honestly']"
998,ab0e7bf706f1f94d7774ac06bef7fb20,water,"[{'label': 'A', 'text': 'glass'}, {'label': 'B', 'text': 'street'}, {'label': 'C', 'text': 'puddle'}, {'label': 'D', 'text': 'soup'}, {'label': 'E', 'text': 'ocean'}]",What has water and mud in it?,"['mud', 'water']"
999,90c30007312d7ca23fb09d50529ce17e,committing murder,"[{'label': 'A', 'text': 'go to jail'}, {'label': 'B', 'text': 'die'}, {'label': 'C', 'text': 'dead'}, {'label': 'D', 'text': 'kill'}, {'label': 'E', 'text': 'done'}]","Committing murder is difficult, but if you do it right someone will end up in what state?","['murder', 'state', 'committing', 'difficult', 'right']"
1000,8803071f599c042e6d0d5a5b364b296b,sloth,"[{'label': 'A', 'text': 'wilderness'}, {'label': 'B', 'text': 'tropical jungle'}, {'label': 'C', 'text': 'woods'}, {'label': 'D', 'text': 'basement'}, {'label': 'E', 'text': 'amazonia'}]",The sloth's native habitat is in the area known as what?,"['sloth', 'habitat', 'native', 'area', 'known']"
1001,61e6a5bef1507ef9be89c50ab46a3e0a,having food,"[{'label': 'A', 'text': 'eating food'}, {'label': 'B', 'text': 'weight gain'}, {'label': 'C', 'text': 'getting fat'}, {'label': 'D', 'text': 'being over weight'}, {'label': 'E', 'text': 'being full'}]",For what purpose does a person usually plan on having food?,"['food', 'purpose', 'plan', 'having', 'usually']"
1002,3c46d1d50b0900e7c9d3e6121cecaae2,banker,"[{'label': 'A', 'text': 'pond'}, {'label': 'B', 'text': 'country club'}, {'label': 'C', 'text': 'monopoly game'}, {'label': 'D', 'text': 'wall street'}, {'label': 'E', 'text': 'michigan'}]",where do most bankers work?,"['bankers', 'work']"
1003,585d0f04348fa72bcb4e91d9c7a4dfc9,native,"[{'label': 'A', 'text': 'alien'}, {'label': 'B', 'text': 'guide foreigners'}, {'label': 'C', 'text': 'foreigner'}, {'label': 'D', 'text': 'immigrant'}, {'label': 'E', 'text': 'introduced'}]","He told the people he was a native, he figured after thirty years he was hardly an what?","['native', 'thirty', 'years', 'people', 'hardly']"
1004,7337c9fb471c0ac7c5baa972ddc08c82,roadway,"[{'label': 'A', 'text': 'neighborhood'}, {'label': 'B', 'text': 'city'}, {'label': 'C', 'text': 'city'}, {'label': 'D', 'text': 'subdivision'}, {'label': 'E', 'text': 'countryside'}]","A roadway doesn't have many building around it, where is it likely traversing?","['roadway', 'traversing', 'building', 'likely', 'doesn']"
1005,60c35f7f62c4c0747ee5dfda27be72e8,resting,"[{'label': 'A', 'text': 'running'}, {'label': 'B', 'text': 'feeling better'}, {'label': 'C', 'text': 'doing nothing'}, {'label': 'D', 'text': 'recuperation'}, {'label': 'E', 'text': 'relaxation'}]","If I spent my weekend resting, what might I tell a coworker I spent time doing?","['coworker', 'resting', 'weekend', 'tell', 'time']"
1006,6ce35cf429b2953db151ff919d4df01c,lip,"[{'label': 'A', 'text': 'mouth'}, {'label': 'B', 'text': 'kentucky fried chicken'}, {'label': 'C', 'text': 'human'}, {'label': 'D', 'text': 'mouth'}, {'label': 'E', 'text': 'jars and all faces'}]",What does not have a lip?,"['lip', 'does']"
1007,90154aad85582a0221299791f7eaaa59,meeting friend,"[{'label': 'A', 'text': 'eat dinner'}, {'label': 'B', 'text': 'say hi'}, {'label': 'C', 'text': 'greet'}, {'label': 'D', 'text': 'shake hands'}, {'label': 'E', 'text': 'have coffee'}]",If you're meeting a friend and you've already had lunch what can you do together?,"['lunch', 'meeting', 'friend', 've']"
1008,c22d15ed3823aecff8092299bb5e50e1,examine thing,"[{'label': 'A', 'text': 'wet'}, {'label': 'B', 'text': 'interests'}, {'label': 'C', 'text': 'interesting'}, {'label': 'D', 'text': 'complex'}, {'label': 'E', 'text': 'learn more about'}]",James was interested in examing the thing that they pulled out of the water.  He liked stuff from old shipwrecks. He probably thought that they were what?,"['shipwrecks', 'james', 'stuff', 'water', 'examing']"
1009,203fec2260e4fa484977524a8f7c8d92,travel,"[{'label': 'A', 'text': 'energy'}, {'label': 'B', 'text': 'pollution'}, {'label': 'C', 'text': 'go somewhere'}, {'label': 'D', 'text': 'have money'}, {'label': 'E', 'text': 'decide where to'}]",Whenever we travel we burn fuel that creates what?,"['fuel', 'burn', 'travel', 'creates']"
1010,d8430ac495bcf82323d70d5fc31b7b3a,water,"[{'label': 'A', 'text': 'rain cloud'}, {'label': 'B', 'text': 'bath tub'}, {'label': 'C', 'text': 'ocean'}, {'label': 'D', 'text': 'wishing well'}, {'label': 'E', 'text': 'lake or river'}]","If a person paddles in the water, where are they likely to be?","['paddles', 'water', 'person', 'likely']"
1011,c4d2a6826ccfcbbbeaa538a656eb8980,person,"[{'label': 'A', 'text': 'broken heart'}, {'label': 'B', 'text': 'hospitalized'}, {'label': 'C', 'text': 'annoyance'}, {'label': 'D', 'text': 'ridiculous'}, {'label': 'E', 'text': 'railway station'}]","A person injured themselves, where should they go?","['injured', 'person']"
1012,65d3f9cdcbe7ee81473715348513316c,gymnasium,"[{'label': 'A', 'text': 'high school'}, {'label': 'B', 'text': 'spa'}, {'label': 'C', 'text': 'pool'}, {'label': 'D', 'text': 'college campus'}, {'label': 'E', 'text': 'being healthy'}]","The football coach conditioned the teenagers at the gymnasium, where was this located?","['gymnasium', 'coach', 'located', 'football', 'teenagers']"
1013,f66db7b764e55002b375d46150224711,horse,"[{'label': 'A', 'text': 'central park'}, {'label': 'B', 'text': 'state fair'}, {'label': 'C', 'text': 'american southwest'}, {'label': 'D', 'text': 'nyc'}, {'label': 'E', 'text': 'canada'}]",Where can you take a horse and carriage ride in a major U.S. city?,"['ride', 'carriage', 'horse', 'city', 'major']"
1014,d39f9785e678bbf45a5727d5f447138b,getting in line,"[{'label': 'A', 'text': 'anxiety'}, {'label': 'B', 'text': 'have to wait for'}, {'label': 'C', 'text': 'longer lines'}, {'label': 'D', 'text': 'fatigue'}, {'label': 'E', 'text': 'late'}]",Why might you be getting in at the end of the line?,"['line', 'end', 'getting']"
1015,590bf9fa97a3d5791c85767e25302c04,scale,"[{'label': 'A', 'text': 'post office'}, {'label': 'B', 'text': 'assay office'}, {'label': 'C', 'text': 'butcher shop'}, {'label': 'D', 'text': 'music store'}, {'label': 'E', 'text': 'university'}]","Bill put gold on the scale, where does BIll likely work?","['gold', 'work', 'scale', 'likely', 'does']"
1016,5c6ae1d05b6344bf1be0057dc3be65f2,painting,"[{'label': 'A', 'text': 'great relief'}, {'label': 'B', 'text': 'slashes'}, {'label': 'C', 'text': 'beauty'}, {'label': 'D', 'text': 'new look'}, {'label': 'E', 'text': 'new color'}]","A painting has damage, what might be found on the canvas?","['painting', 'canvas', 'damage']"
1017,e5febe99cbd3635a14688e0a0c89fae4,excavation,"[{'label': 'A', 'text': 'cemetary'}, {'label': 'B', 'text': 'city'}, {'label': 'C', 'text': 'archeological site'}, {'label': 'D', 'text': 'canada'}, {'label': 'E', 'text': 'construction site'}]",Where is someone likely to participate in an excavation of an Egyptian mummy?,"['excavation', 'mummy', 'egyptian', 'participate', 'likely']"
1018,83a89f069b856fb093e1e011b282c3b5,cancer,"[{'label': 'A', 'text': 'spread'}, {'label': 'B', 'text': 'result in death'}, {'label': 'C', 'text': 'kill'}, {'label': 'D', 'text': 'bad'}, {'label': 'E', 'text': 'illness occur'}]",What will happen when cancer does not go away?,"['cancer', 'away', 'happen', 'does']"
1019,a4bc3a9d50055ea3004a86ff29816837,shopping mall,"[{'label': 'A', 'text': 'pennslyvania'}, {'label': 'B', 'text': 'indiana'}, {'label': 'C', 'text': 'suburbs'}, {'label': 'D', 'text': 'forest'}, {'label': 'E', 'text': 'downtown'}]",Where is a strip shopping mall likely to be?,"['mall', 'shopping', 'strip', 'likely']"
1020,07e3b3766539a6b7e0f4d28ab1a19cac,curling iron,"[{'label': 'A', 'text': 'drawer'}, {'label': 'B', 'text': 'bathroom'}, {'label': 'C', 'text': 'hair salon'}, {'label': 'D', 'text': 'use'}, {'label': 'E', 'text': 'turn it off'}]",What does someone do to a curling iron before leaving the house?,"['curling', 'iron', 'leaving', 'house', 'does']"
1021,f7476896a6e64c7b3f3904b4038948ef,table,"[{'label': 'A', 'text': 'corner'}, {'label': 'B', 'text': 'rug'}, {'label': 'C', 'text': 'library'}, {'label': 'D', 'text': 'kitchen'}, {'label': 'E', 'text': 'table'}]",What could you put a table on top of?,['table']
1022,13c080abc144ed90d5e78748e347037f,alcoholic,"[{'label': 'A', 'text': 'park'}, {'label': 'B', 'text': 'grocery store'}, {'label': 'C', 'text': 'prison'}, {'label': 'D', 'text': 'homeless shelter'}, {'label': 'E', 'text': 'bar'}]",Alcoholic refreshment is likely banned in what space for people without permanent dwellings?,"['alcoholic', 'dwellings', 'refreshment', 'space', 'people']"
1023,0870ee9e3a47c384a484ae7cdc0a9d48,apple tree,"[{'label': 'A', 'text': 'park'}, {'label': 'B', 'text': 'washington state'}, {'label': 'C', 'text': 'fields'}, {'label': 'D', 'text': 'new york'}, {'label': 'E', 'text': 'rain forest'}]",Where would you find a famous apple tree?,"['tree', 'apple', 'famous']"
1024,e165beeb49b36551a4b8abc471ec2c8d,milk,"[{'label': 'A', 'text': 'lactose'}, {'label': 'B', 'text': 'water'}, {'label': 'C', 'text': 'water'}, {'label': 'D', 'text': 'calcium'}, {'label': 'E', 'text': 'refrigerator'}]",Some people do not care for milk because of what in it?,"['milk', 'people', 'care']"
1025,e918ba21a1018dd61e5a6fccd8f0527d,talking to,"[{'label': 'A', 'text': 'learn'}, {'label': 'B', 'text': 'friendship'}, {'label': 'C', 'text': 'persuaded'}, {'label': 'D', 'text': 'listen'}, {'label': 'E', 'text': 'communication'}]",What is talking to an expert likely to result in?,"['expert', 'talking', 'result', 'likely']"
1026,b87d8520559d06d2a54e06d27ea60eb2,getting in line,"[{'label': 'A', 'text': 'anxiety'}, {'label': 'B', 'text': 'fatigue'}, {'label': 'C', 'text': 'wait turn'}, {'label': 'D', 'text': 'satisfied'}, {'label': 'E', 'text': 'terrible'}]",How did the infirm man feel after getting in line at the pharmacy?,"['pharmacy', 'infirm', 'line', 'feel', 'man']"
1027,04e5f0a58c749ecc4f452a21fd94dc47,hole,"[{'label': 'A', 'text': 'golf course'}, {'label': 'B', 'text': 'swiss cheese'}, {'label': 'C', 'text': 'play ground'}, {'label': 'D', 'text': 'notebook paper'}, {'label': 'E', 'text': 'doughnut'}]","Dave was playing at the 18th hold near the Krispy Kerme and he lost his ball.  He looked in his backpack for a replacement and come up with a terrible idea.  There was a crinkling sound that alerted the other players that something was amiss, and his makeshift ball did not go far.  What did he use as a ball?","['ball', 'dave', 'backpack', 'crinkling', 'playing']"
1028,016324203f91f22d936eaa74773b4460,clothing,"[{'label': 'A', 'text': 'drawer'}, {'label': 'B', 'text': 'suitcase'}, {'label': 'C', 'text': 'closet'}, {'label': 'D', 'text': 'floor'}, {'label': 'E', 'text': 'house'}]",James got clothing for Christmas.  He folded it carefully and put it somewhere. Where might he has put it?,"['folded', 'clothing', 'james', 'carefully', 'christmas']"
1029,7a1fdff17d645dd9b83ff239e944290d,going to market,"[{'label': 'A', 'text': 'stress'}, {'label': 'B', 'text': 'arriving at desination'}, {'label': 'C', 'text': 'impulse buying'}, {'label': 'D', 'text': 'an empty wallet'}, {'label': 'E', 'text': 'carrying bags'}]",If your'e going to market what should you bring?,"['market', 'bring', 'going']"
1030,898e890d6b44d1d29028177262813bd8,eat hamburger,"[{'label': 'A', 'text': 'satisfy hunger'}, {'label': 'B', 'text': 'cook one'}, {'label': 'C', 'text': 'hungry'}, {'label': 'D', 'text': 'good to eat'}, {'label': 'E', 'text': 'protein'}]",The TV host would eat hamburger and explain how what it was to the camera?,"['hamburger', 'tv', 'camera', 'host', 'eat']"
1031,8205599dadfc8a9624cddb0a89d3e06a,passageway,"[{'label': 'A', 'text': 'jungle'}, {'label': 'B', 'text': 'video game'}, {'label': 'C', 'text': 'airport'}, {'label': 'D', 'text': 'maze'}, {'label': 'E', 'text': 'hotel'}]",Where would a passageway covered in vines be found?,"['passageway', 'vines', 'covered']"
1032,b693fc52a837fb99c79480ceaa2401f8,bald eagle,"[{'label': 'A', 'text': 'minnesota'}, {'label': 'B', 'text': 'thermal'}, {'label': 'C', 'text': 'feathers'}, {'label': 'D', 'text': 'photograph'}, {'label': 'E', 'text': 'colorado'}]","A bald eagle lifts into the air without flapping its wings, what did it take advantage of?","['eagle', 'flapping', 'wings', 'air', 'bald']"
1033,c8012ae18ae6dec2dce5780eec1bec27,paper clips,"[{'label': 'A', 'text': 'work'}, {'label': 'B', 'text': 'fashioned into simple tools'}, {'label': 'C', 'text': 'drawer'}, {'label': 'D', 'text': 'desktop'}, {'label': 'E', 'text': 'university'}]",Where is a convenient place to store paper clips when not in use?,"['clips', 'paper', 'store', 'convenient', 'place']"
1034,c5dbe48097fb33ddd77d6aea77d983e7,telephone booth,"[{'label': 'A', 'text': 'london'}, {'label': 'B', 'text': 'urban areas'}, {'label': 'C', 'text': 'restuarant'}, {'label': 'D', 'text': 'gas stations'}, {'label': 'E', 'text': 'city'}]",Where can you occasionally still find a telephone booth?,"['telephone', 'booth', 'occasionally']"
1035,9809509ba87af09ee945401653532406,horses,"[{'label': 'A', 'text': 'drink water'}, {'label': 'B', 'text': 'buck'}, {'label': 'C', 'text': 'eat oats'}, {'label': 'D', 'text': 'canter'}, {'label': 'E', 'text': 'trot'}]",When a horse picks up speed it begins to what?,"['horse', 'speed', 'begins', 'picks']"
1036,35d68bb6b9ec00475237433394156bc8,statue,"[{'label': 'A', 'text': 'central park'}, {'label': 'B', 'text': 'museum'}, {'label': 'C', 'text': 'church'}, {'label': 'D', 'text': 'water fountain'}, {'label': 'E', 'text': 'new york city'}]",Where do you go to see the statue of liberty?,"['liberty', 'statue']"
